"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20140913","11","138","143","148","30","28","15"
"20140913","14","15","119","161","21","17","19"
"20140913","70","157","4","6","21","18","27"
"20140913","143","100","26","148","25","23","21"
"20140913","3","6","8","4","22","20","28"
"20140913","14","70","15","11","21","15","16"
"20140913","6","143","100","26","21","17","14"
"20140913","11","119","70","148","21","14","18"
"20140913","3","113","157","154","21","18","12"
"20140913","14","15","6","161","21","15","15"
"20140913","119","113","138","11","21","15","7"
"20140913","8","70","11","148","21","16","18"
"20140913","11","138","15","6","23","21","13"
"20140906","4","70","3","11","21","18","19"
"20140906","4","70","102","157","22","20","14"
"20140906","143","100","119","150","21","15","27"
"20140906","148","100","8","158","25","23","26"
"20140906","15","119","48","161","21","13","18"
"20140906","3","157","70","113","21","18","27"
"20140906","3","102","4","113","21","17","34"
"20140906","8","15","158","132","21","13","12"
"20140906","11","148","161","143","21","10","9"
"20140906","11","119","15","158","21","13","9"
"20140906","157","70","4","102","21","18","46"
"20140906","143","150","48","132","21","19","37"
"20140906","8","148","100","161","21","17","9"
"20140906","48","148","132","143","21","14","11"
"20140906","102","157","3","113","21","16","52"
"20140906","8","148","161","143","21","8","9"
"20140906","4","157","102","3","21","10","23"
"20140906","4","3","113","70","21","13","17"
"20140906","119","100","148","48","21","11","24"
"20140906","157","70","102","113","22","20","56"
"20140906","11","161","158","15","21","16","12"
"20140906","11","100","15","119","21","18","18"
"20140906","102","113","4","3","21","18","20"
"20140906","157","113","4","3","21","7","24"
"20140906","137","148","48","100","23","21","9"
"20140906","4","70","102","157","21","16","14"
"20140906","100","113","119","148","21","13","9"
"20140906","11","15","48","158","21","9","16"
"20140906","148","100","119","132","21","14","23"
"20140906","102","113","137","70","21","17","11"
"20140906","3","157","4","113","21","18","42"
"20140906","11","119","8","48","21","19","19"
"20140906","11","8","161","15","21","8","8"
"20140906","11","48","161","158","21","14","10"
"20140906","8","148","100","15","21","8","9"
"20140906","4","157","3","137","21","18","25"
"20140906","137","157","70","102","21","12","18"
"20140906","11","48","15","148","21","16","13"
"20140906","137","113","3","70","21","16","11"
"20140906","102","3","113","70","21","12","22"
"20140906","102","113","4","70","21","19","13"
"20140906","8","148","15","11","21","5","16"
"20140906","137","113","3","4","21","10","18"
"20140906","3","4","113","137","21","17","22"
"20140906","11","102","148","100","21","12","8"
"20140906","11","148","102","100","21","17","21"
"20140830","3","102","70","52","21","12","15"
"20140830","3","113","4","102","21","19","14"
"20140830","8","15","11","100","21","17","18"
"20140830","8","119","11","15","21","17","16"
"20140830","48","143","132","142","21","16","14"
"20140830","3","102","113","70","21","18","22"
"20140830","3","113","52","102","21","15","12"
"20140830","4","133","48","143","21","13","8"
"20140830","142","133","143","132","21","17","36"
"20140830","11","18","8","15","21","16","19"
"20140830","11","100","119","148","21","16","22"
"20140830","3","113","4","52","21","18","16"
"20140830","18","48","143","132","21","16","14"
"20140830","4","113","102","52","21","15","11"
"20140830","52","113","102","70","21","15","9"
"20140830","119","100","8","15","21","18","26"
"20140830","4","70","52","102","22","20","21"
"20140830","119","48","143","132","21","18","12"
"20140830","3","4","102","113","21","19","20"
"20140830","133","142","150","132","21","18","32"
"20140830","11","148","18","15","21","16","11"
"20140830","3","102","52","70","21","8","15"
"20140830","8","148","15","119","22","20","14"
"20140830","3","70","137","102","21","12","23"
"20140830","137","113","4","52","21","10","17"
"20140830","15","18","11","100","21","16","27"
"20140830","48","143","133","150","21","15","11"
"20140830","11","119","148","18","21","19","14"
"20140830","4","113","52","102","21","19","11"
"20140830","132","48","142","150","21","10","9"
"20140830","3","52","137","70","23","21","13"
"20140830","119","100","15","8","21","18","26"
"20140830","137","133","132","142","21","15","7"
"20140830","102","113","4","3","21","15","20"
"20140830","11","148","18","15","21","15","11"
"20140830","48","143","142","133","21","14","9"
"20140830","52","70","4","137","21","18","34"
"20140830","143","48","133","142","21","16","9"
"20140830","52","113","3","102","21","16","14"
"20140830","8","18","15","11","21","14","19"
"20140830","119","48","100","148","21","18","15"
"20140830","113","143","11","18","21","16","9"
"20140830","3","137","4","52","21","14","23"
"20140830","11","48","18","15","21","13","12"
"20140830","113","70","52","137","21","19","19"
"20140830","48","11","18","15","21","16","12"
"20140830","119","100","143","148","21","18","19"
"20140823","4","11","52","6","21","16","12"
"20140823","11","137","4","70","23","21","25"
"20140823","137","52","6","14","21","10","7"
"20140823","137","70","14","6","21","17","9"
"20140823","14","52","4","11","21","15","27"
"20140823","6","52","70","137","21","16","25"
"20140823","4","6","11","14","21","8","13"
"20140823","137","52","4","70","21","16","18"
"20140816","157","70","4","52","22","20","58"
"20140816","8","143","15","100","21","15","14"
"20140816","4","157","113","6","21","13","21"
"20140816","4","52","70","8","21","13","8"
"20140816","100","144","14","15","21","13","29"
"20140816","11","148","70","6","21","18","17"
"20140816","11","70","100","15","21","19","10"
"20140816","113","157","52","6","21","15","11"
"20140816","14","119","142","143","21","10","7"
"20140816","15","144","100","160","21","11","15"
"20140816","11","6","142","70","21","12","14"
"20140816","11","70","8","6","21","17","17"
"20140816","14","119","15","143","21","14","11"
"20140816","11","8","6","15","21","14","10"
"20140816","14","70","100","143","21","17","9"
"20140816","14","119","15","144","21","6","13"
"20140816","8","70","100","11","21","13","13"
"20140816","52","157","4","113","21","16","51"
"20140816","119","6","142","143","21","15","9"
"20140816","11","52","100","143","21","8","5"
"20140816","11","70","15","14","21","16","15"
"20140816","113","157","154","52","21","18","22"
"20140816","14","6","100","15","21","18","13"
"20140816","8","11","15","119","24","22","13"
"20140816","11","70","119","6","21","9","14"
"20140816","15","70","14","6","21","15","20"
"20140816","11","100","119","144","21","15","20"
"20140816","14","70","8","15","21","13","17"
"20140809","4","157","3","102","21","10","24"
"20140809","138","100","119","18","21","17","38"
"20140809","113","157","52","137","21","17","20"
"20140809","113","102","3","4","21","17","20"
"20140809","8","6","15","119","21","18","17"
"20140809","8","6","15","158","21","11","13"
"20140809","15","135","142","158","21","11","13"
"20140809","4","52","157","137","21","13","11"
"20140809","102","52","113","3","25","23","36"
"20140809","8","15","6","18","21","12","14"
"20140809","137","157","4","113","21","14","54"
"20140809","4","157","113","18","21","10","23"
"20140809","3","52","137","102","21","16","17"
"20140809","3","52","137","102","21","15","17"
"20140809","15","119","8","100","21","15","20"
"20140809","138","48","6","18","21","11","22"
"20140809","14","148","142","144","21","12","10"
"20140809","100","119","8","15","21","19","28"
"20140809","119","100","15","138","21","19","16"
"20140809","148","135","142","144","21","18","14"
"20140809","3","52","113","137","21","18","27"
"20140809","138","6","48","18","21","17","30"
"20140809","4","157","113","3","23","21","38"
"20140809","14","158","102","133","21","18","26"
"20140809","14","158","135","133","21","16","11"
"20140809","119","6","100","138","21","12","12"
"20140809","8","15","18","48","21","10","16"
"20140809","119","6","138","15","21","12","14"
"20140809","113","137","3","52","21","18","15"
"20140809","113","157","4","137","21","10","25"
"20140809","14","158","142","144","21","13","13"
"20140809","138","18","48","8","21","17","37"
"20140809","113","52","3","157","21","13","10"
"20140809","144","148","102","133","21","18","25"
"20140809","8","138","48","18","21","10","19"
"20140809","14","135","142","158","21","7","11"
"20140809","113","157","4","52","21","22","24"
"20140809","102","133","144","148","21","15","16"
"20140809","102","133","14","158","21","16","16"
"20140809","4","3","154","137","21","17","17"
"20140809","8","48","18","138","21","13","11"
"20140809","14","142","135","158","23","21","18"
"20140809","4","157","113","137","21","16","36"
"20140809","100","6","15","119","21","17","31"
"20140809","102","133","144","148","21","19","16"
"20140802","11","15","6","18","21","16","14"
"20140802","15","18","48","100","21","11","18"
"20140802","4","102","3","70","21","13","14"
"20140802","3","102","4","70","21","16","18"
"20140802","4","113","3","102","21","14","11"
"20140802","18","6","8","11","21","8","39"
"20140802","8","11","15","48","21","16","12"
"20140802","52","113","3","4","21","16","19"
"20140802","52","113","3","102","21","16","14"
"20140802","15","48","6","18","21","14","17"
"20140802","3","113","4","52","21","16","15"
"20140802","18","6","11","15","21","13","28"
"20140802","11","48","15","18","21","12","14"
"20140802","4","102","3","113","21","16","28"
"20140802","4","102","52","113","22","20","25"
"20140802","11","6","8","48","21","19","25"
"20140802","8","11","6","18","21","18","10"
"20140802","8","48","11","18","21","17","18"
"20140802","102","113","4","6","21","18","11"
"20140802","3","113","102","4","21","13","14"
"20140802","3","52","113","18","21","15","18"
"20140802","6","11","15","18","21","16","16"
"20140802","3","113","52","4","21","15","15"
"20140802","18","6","48","15","21","16","23"
"20140802","52","113","4","102","21","11","16"
"20140802","18","48","6","11","23","21","22"
"20140802","52","102","3","4","21","12","32"
"20140802","15","6","8","11","22","20","41"
"20140802","4","100","52","18","21","16","16"
"20140802","11","48","102","133","21","12","19"
"20140802","102","133","15","6","21","9","13"
"20140802","3","52","113","4","21","18","33"
"20140802","48","11","18","100","21","15","12"
"20140802","11","15","100","48","21","12","14"
"20140802","4","18","102","6","21","18","12"
"20140802","4","52","102","6","21","10","8"
"20140726","70","102","8","148","21","16","16"
"20140726","3","113","159","4","21","16","10"
"20140726","113","157","52","137","21","18","22"
"20140726","102","15","11","18","21","16","15"
"20140726","70","148","8","15","21","15","21"
"20140726","102","18","11","148","21","18","19"
"20140726","144","138","6","142","21","17","14"
"20140726","144","142","6","100","21","14","20"
"20140726","144","142","6","48","21","18","29"
"20140726","52","113","137","4","21","16","19"
"20140726","15","18","8","70","21","19","41"
"20140726","100","138","135","142","21","19","20"
"20140726","3","157","159","52","21","10","16"
"20140726","102","148","11","70","22","20","18"
"20140726","4","113","3","137","21","18","13"
"20140726","113","157","52","159","21","13","11"
"20140726","6","48","144","138","21","18","16"
"20140726","4","157","52","159","21","17","13"
"20140726","3","137","157","4","21","17","14"
"20140726","100","6","144","135","21","16","27"
"20140726","113","52","159","137","21","15","8"
"20140726","11","102","70","15","21","16","12"
"20140726","100","135","48","138","22","20","26"
"20140726","48","100","138","144","22","20","19"
"20140726","15","18","8","148","21","19","37"
"20140726","3","4","52","157","21","17","9"
"20140726","102","18","148","8","21","16","21"
"20140726","102","11","70","15","21","17","12"
"20140726","135","6","142","138","21","16","13"
"20140726","70","18","11","15","21","18","23"
"20140726","4","137","113","159","21","10","13"
"20140726","144","100","119","48","21","19","33"
"20140726","3","157","52","137","21","18","31"
"20140726","11","102","8","148","21","9","15"
"20140726","102","70","15","159","21","10","8"
"20140726","138","144","100","142","21","12","12"
"20140726","138","142","135","6","21","18","32"
"20140726","11","148","70","119","21","16","20"
"20140726","3","52","4","137","21","19","24"
"20140726","4","157","113","18","21","14","21"
